date,AAPL
2019-09-18,0.14953598380088806
2019-09-19,0.17683741450309753
2019-09-20,0.1547536551952362
2019-09-23,0.18429026007652283
2019-09-24,0.1578952819108963
2019-09-25,0.20924830436706543
2019-09-26,0.17996622622013092
2019-09-27,0.16858398914337158
2019-09-30,0.19632753729820251
2019-10-01,0.16254274547100067
2019-10-02,0.19429950416088104
2019-10-03,0.19734880328178406
2019-10-04,0.23129887878894806
2019-10-07,0.18024888634681702
2019-10-08,0.17925584316253662
2019-10-09,0.21550193428993225
2019-10-10,0.1721378117799759
2019-10-11,0.17531061172485352
2019-10-14,0.1814301460981369
2019-10-15,0.1542297750711441
2019-10-16,0.1445983499288559
2019-10-17,0.13850179314613342
2019-10-18,0.1352526694536209
2019-10-21,0.1323256492614746
2019-10-22,0.12436653673648834
2019-10-23,0.12735256552696228
2019-10-24,0.12803392112255096
2019-10-25,0.12757916748523712
2019-10-28,0.11921153217554092
2019-10-29,0.1165640577673912
2019-10-30,0.14756739139556885
2019-10-31,0.14722764492034912
2019-11-01,0.18010108172893524
2019-11-04,0.1463671773672104
2019-11-05,0.14175784587860107
2019-11-06,0.12979480624198914
2019-11-07,0.1287083476781845
2019-11-08,0.12775637209415436
2019-11-11,0.12010662257671356
2019-11-12,0.11898144334554672
2019-11-13,0.12128915637731552
2019-11-14,0.1283918023109436
2019-11-15,0.13589902222156525
2019-11-18,0.12120362371206284
2019-11-19,0.12321291863918304
2019-11-20,0.12501299381256104
2019-11-21,0.14865551888942719
2019-11-22,0.1400117576122284
2019-11-25,0.13157020509243011
2019-11-26,0.11670577526092529
2019-11-27,0.12206193059682846
2019-11-29,0.11501938104629517
2019-12-02,0.11018683761358261
2019-12-03,0.13810868561267853
2019-12-04,0.15313948690891266
2019-12-05,0.13139861822128296
2019-12-06,0.13153043389320374
2019-12-09,0.11936589330434799
2019-12-10,0.13328993320465088
2019-12-11,0.14035406708717346
2019-12-12,0.12886683642864227
2019-12-13,0.17133304476737976
2019-12-16,0.1588844358921051
2019-12-17,0.13211457431316376
2019-12-18,0.13442926108837128
2019-12-19,0.12179479748010635
2019-12-20,0.1165081262588501
2019-12-23,0.11834616959095001
2019-12-24,0.11271606385707855
2019-12-26,0.10614204406738281
2019-12-27,0.1045360192656517
2019-12-30,0.12112518399953842
2019-12-31,0.1422552615404129
2020-01-02,0.13081887364387512
2020-01-03,0.13331113755702972
2020-01-06,0.14397351443767548
2020-01-07,0.14459605515003204
2020-01-08,0.14720647037029266
2020-01-09,0.1521504670381546
2020-01-10,0.15830537676811218
2020-01-13,0.15962621569633484
2020-01-14,0.14251825213432312
2020-01-15,0.17479456961154938
2020-01-16,0.16543589532375336
2020-01-17,0.14964666962623596
2020-01-21,0.14007732272148132
2020-01-22,0.1396741271018982
2020-01-23,0.13732829689979553
2020-01-24,0.14689834415912628
2020-01-27,0.16439321637153625
2020-01-28,0.21403011679649353
2020-01-29,0.16630014777183533
2020-01-30,0.2080250233411789
2020-01-31,0.19364048540592194
2020-02-03,0.2280847579240799
2020-02-04,0.23513898253440857
2020-02-05,0.20018287003040314
2020-02-06,0.204165980219841
2020-02-07,0.18299196660518646
2020-02-10,0.18692973256111145
2020-02-11,0.18111194670200348
2020-02-12,0.17703120410442352
2020-02-13,0.15639136731624603
2020-02-14,0.16273409128189087
2020-02-18,0.14658257365226746
2020-02-19,0.16777870059013367
2020-02-20,0.14201971888542175
2020-02-21,0.16994810104370117
2020-02-24,0.18788406252861023
2020-02-25,0.30828171968460083
2020-02-26,0.3184953033924103
2020-02-27,0.3095201849937439
2020-02-28,0.3811970353126526
2020-03-02,0.49282583594322205
2020-03-03,0.47677111625671387
2020-03-04,0.5520089268684387
2020-03-05,0.46547532081604004
2020-03-06,0.44368109107017517
2020-03-09,0.4728359282016754
2020-03-10,0.5532196164131165
2020-03-11,0.5549524426460266
2020-03-12,0.5456819534301758
2020-03-13,0.6396114826202393
2020-03-16,0.6891247034072876
2020-03-17,0.7173492312431335
2020-03-18,0.7282298803329468
2020-03-19,0.7435365319252014
2020-03-20,0.7271360754966736
2020-03-23,0.7247108221054077
2020-03-24,0.7565826177597046
2020-03-25,0.6791525483131409
2020-03-26,0.6757705807685852
2020-03-27,0.6563345193862915
2020-03-30,0.5854071378707886
2020-03-31,0.5037316083908081
2020-04-01,0.49287885427474976
2020-04-02,0.43576622009277344
2020-04-03,0.4429681897163391
2020-04-06,0.37909069657325745
2020-04-07,0.32979294657707214
2020-04-08,0.38332587480545044
2020-04-09,0.327158123254776
2020-04-13,0.32553014159202576
2020-04-14,0.2928350865840912
2020-04-15,0.2869630455970764
2020-04-16,0.26463499665260315
2020-04-17,0.2744421064853668
2020-04-20,0.2708337903022766
2020-04-21,0.25679951906204224
2020-04-22,0.3018365502357483
2020-04-23,0.24313127994537354
2020-04-24,0.2636945843696594
2020-04-27,0.22667109966278076
2020-04-28,0.2252219170331955
2020-04-29,0.2423589676618576
2020-04-30,0.23113134503364563
2020-05-01,0.24476829171180725
2020-05-04,0.30847129225730896
2020-05-05,0.25271114706993103
2020-05-06,0.2250758707523346
2020-05-07,0.22787269949913025
2020-05-08,0.20624855160713196
2020-05-11,0.18843437731266022
2020-05-12,0.18227186799049377
2020-05-13,0.21573546528816223
2020-05-14,0.28216251730918884
2020-05-15,0.2667495906352997
2020-05-18,0.24670739471912384
2020-05-19,0.21182474493980408
2020-05-20,0.20761318504810333
2020-05-21,0.19394774734973907
2020-05-22,0.2057362049818039
2020-05-26,0.1873023509979248
2020-05-27,0.2015269249677658
2020-05-28,0.22880792617797852
2020-05-29,0.20438507199287415
2020-06-01,0.22260558605194092
2020-06-02,0.1749228984117508
2020-06-03,0.16842499375343323
2020-06-04,0.16390559077262878
2020-06-05,0.16484114527702332
2020-06-08,0.17000384628772736
2020-06-09,0.15657737851142883
2020-06-10,0.1770278662443161
2020-06-11,0.20873761177062988
2020-06-12,0.2569417357444763
2020-06-15,0.2774204611778259
2020-06-16,0.2592792212963104
2020-06-17,0.27546191215515137
2020-06-18,0.21334631741046906
2020-06-19,0.2027428150177002
2020-06-22,0.2565801739692688
2020-06-23,0.21150152385234833
2020-06-24,0.21395047008991241
2020-06-25,0.26495474576950073
2020-06-26,0.23820948600769043
2020-06-29,0.2610265016555786
2020-06-30,0.2291547954082489
2020-07-01,0.20169301331043243
2020-07-02,0.19248279929161072
2020-07-06,0.1923820823431015
2020-07-07,0.17568163573741913
2020-07-08,0.18586131930351257
2020-07-09,0.18552394211292267
2020-07-10,0.21957147121429443
2020-07-13,0.1868138313293457
2020-07-14,0.2469947785139084
2020-07-15,0.2829199433326721
2020-07-16,0.2663741111755371
2020-07-17,0.23137648403644562
2020-07-20,0.19726113975048065
2020-07-21,0.19073916971683502
2020-07-22,0.2206868827342987
2020-07-23,0.20655839145183563
2020-07-24,0.285907119512558
2020-07-27,0.2985452711582184
2020-07-28,0.22811417281627655
2020-07-29,0.22307458519935608
2020-07-30,0.2092944085597992
2020-07-31,0.2313784658908844
2020-08-03,0.2851827144622803
2020-08-04,0.2801778018474579
2020-08-05,0.24094316363334656
2020-08-06,0.21288907527923584
2020-08-07,0.22102904319763184
2020-08-10,0.23925931751728058
2020-08-11,0.26261165738105774
2020-08-12,0.26042062044143677
2020-08-13,0.2301340103149414
2020-08-14,0.2414853870868683
2020-08-17,0.21779265999794006
2020-08-18,0.19593241810798645
2020-08-19,0.1922740787267685
2020-08-20,0.2072645127773285
2020-08-21,0.18084096908569336
2020-08-24,0.2383805513381958
2020-08-25,0.29205551743507385
2020-08-26,0.2480970323085785
2020-08-27,0.21121910214424133
2020-08-28,0.23634731769561768
2020-08-31,0.2206011265516281
2020-09-01,0.31353914737701416
2020-09-02,0.27465924620628357
2020-09-03,0.3915816843509674
2020-09-04,0.4415263235569
2020-09-08,0.5483661890029907
2020-09-09,0.5735875964164734
2020-09-10,0.48798495531082153
2020-09-11,0.5093550682067871
2020-09-14,0.5275378823280334
2020-09-15,0.4356592297554016
2020-09-16,0.41303420066833496
2020-09-17,0.4110923707485199
2020-09-18,0.4316427707672119
2020-09-21,0.4203830361366272
2020-09-22,0.4396129250526428
2020-09-23,0.38737303018569946
2020-09-24,0.38766908645629883
2020-09-25,0.4152311682701111
2020-09-28,0.37707391381263733
2020-09-29,0.34767860174179077
2020-09-30,0.307476282119751
2020-10-01,0.3231036365032196
2020-10-02,0.30307379364967346
2020-10-05,0.3304515779018402
2020-10-06,0.24912691116333008
2020-10-07,0.32330065965652466
2020-10-08,0.24606075882911682
2020-10-09,0.21290984749794006
2020-10-12,0.20115120708942413
2020-10-13,0.24920117855072021
2020-10-14,0.3450106382369995
2020-10-15,0.2799256443977356
2020-10-16,0.2623330056667328
2020-10-19,0.23322534561157227
2020-10-20,0.27323952317237854
2020-10-21,0.2856302261352539
2020-10-22,0.2589934766292572
2020-10-23,0.2695245146751404
2020-10-26,0.24685052037239075
2020-10-27,0.2818320691585541
2020-10-28,0.2612406611442566
2020-10-29,0.308061420917511
2020-10-30,0.2905944883823395
2020-11-02,0.3574337065219879
2020-11-03,0.31662479043006897
2020-11-04,0.2777196168899536
2020-11-05,0.31687286496162415
2020-11-06,0.28411251306533813
2020-11-09,0.28362998366355896
2020-11-10,0.35031241178512573
2020-11-11,0.3620951771736145
2020-11-12,0.2851189970970154
2020-11-13,0.27797773480415344
2020-11-16,0.24066057801246643
2020-11-17,0.24444611370563507
2020-11-18,0.2303796112537384
2020-11-19,0.2207132875919342
2020-11-20,0.22585442662239075
2020-11-23,0.1942547708749771
2020-11-24,0.214836984872818
2020-11-25,0.22007469832897186
2020-11-27,0.19949539005756378
2020-11-30,0.16716453433036804
2020-12-01,0.23787668347358704
2020-12-02,0.22455017268657684
2020-12-03,0.20929789543151855
2020-12-04,0.1922006756067276
2020-12-07,0.18404768407344818
2020-12-08,0.19087381660938263
2020-12-09,0.19536276161670685
2020-12-10,0.24049511551856995
2020-12-11,0.236376091837883
2020-12-14,0.21861298382282257
2020-12-15,0.2035897970199585
2020-12-17,0.2193465530872345
2020-12-18,0.1913570910692215
2020-12-21,0.20783858001232147
2020-12-22,0.24137599766254425
2020-12-23,0.2616640031337738
2020-12-24,0.21804189682006836
2020-12-28,0.1939411461353302
2020-12-29,0.20653016865253448
2020-12-30,0.2361425906419754
2020-12-31,0.21374216675758362
2021-01-04,0.2076539248228073
2021-01-05,0.2832459807395935
2021-01-06,0.2340259552001953
2021-01-07,0.27703791856765747
2021-01-08,0.2256954461336136
2021-01-11,0.2602340281009674
2021-01-12,0.2508983612060547
2021-01-13,0.24608001112937927
2021-01-14,0.22868819534778595
2021-01-15,0.22703199088573456
2021-01-19,0.24446554481983185
2021-01-20,0.2110777348279953
2021-01-21,0.21348945796489716
2021-01-22,0.21836957335472107
2021-01-25,0.22302255034446716
2021-01-26,0.33322715759277344
2021-01-27,0.2674826979637146
2021-01-28,0.3236071467399597
2021-01-29,0.3550081253051758
2021-02-01,0.38705557584762573
2021-02-02,0.32234516739845276
2021-02-03,0.270664781332016
2021-02-04,0.2553847134113312
2021-02-05,0.242667555809021
2021-02-08,0.23935623466968536
2021-02-09,0.2148888111114502
2021-02-10,0.20255711674690247
2021-02-11,0.2168457955121994
2021-02-12,0.19056907296180725
2021-02-16,0.17194291949272156
2021-02-17,0.1845434606075287
2021-02-18,0.22222638130187988
2021-02-19,0.20528492331504822
2021-02-22,0.19898055493831635
2021-02-23,0.2416009157896042
2021-02-24,0.33897140622138977
2021-02-25,0.28796127438545227
2021-02-26,0.3285377323627472
2021-03-01,0.34795594215393066
2021-03-02,0.2801923453807831
2021-03-03,0.28944286704063416
2021-03-04,0.30808204412460327
2021-03-05,0.38739022612571716
2021-03-08,0.38683876395225525
2021-03-09,0.3502572476863861
2021-03-10,0.29974210262298584
2021-03-11,0.3218057453632355
2021-03-12,0.2717627286911011
2021-03-15,0.255919873714447
2021-03-16,0.23847408592700958
2021-03-17,0.2545146644115448
2021-03-18,0.2712807059288025
2021-03-19,0.24468819797039032
2021-03-22,0.24538318812847137
2021-03-24,0.22121155261993408
2021-03-25,0.22335751354694366
2021-03-26,0.2594292461872101
2021-03-29,0.23189997673034668
2021-03-30,0.22264012694358826
2021-03-31,0.204151913523674
2021-04-01,0.20227709412574768
2021-04-05,0.1805945634841919
2021-04-06,0.1821635365486145
2021-04-07,0.1831049770116806
2021-04-09,0.17805957794189453
2021-04-12,0.17161817848682404
2021-04-13,0.1738205850124359
2021-04-14,0.17157767713069916
2021-04-15,0.1868172436952591
2021-04-16,0.17462342977523804
2021-04-19,0.16033829748630524
2021-04-20,0.18074144423007965
2021-04-21,0.19299167394638062
2021-04-22,0.1752181351184845
2021-04-23,0.2040698528289795
2021-04-26,0.16978317499160767
2021-04-27,0.16239431500434875
2021-04-28,0.1711878478527069
2021-04-29,0.18308265507221222
2021-04-30,0.224613755941391
2021-05-03,0.19479061663150787
2021-05-04,0.18427526950836182
2021-05-05,0.21555152535438538
2021-05-06,0.1983448565006256
2021-05-07,0.206192284822464
2021-05-10,0.1992274522781372
2021-05-11,0.1963849812746048
2021-05-13,0.23943467438220978
2021-05-14,0.23211801052093506
2021-05-17,0.19394688308238983
2021-05-18,0.20268645882606506
2021-05-19,0.1863751858472824
2021-05-20,0.2194499969482422
2021-05-21,0.18459227681159973
2021-05-24,0.18223388493061066
2021-05-25,0.16217949986457825
2021-05-26,0.16580794751644135
2021-05-27,0.14675001800060272
2021-05-28,0.15081344544887543
2021-06-01,0.1469440460205078
2021-06-02,0.13883352279663086
2021-06-03,0.14004912972450256
2021-06-04,0.15003539621829987
2021-06-07,0.13282854855060577
2021-06-08,0.138671875
2021-06-09,0.1449919492006302
2021-06-10,0.13694295287132263
2021-06-11,0.14034463465213776
2021-06-14,0.13132432103157043
2021-06-15,0.14313745498657227
2021-06-16,0.13880562782287598
2021-06-17,0.17185482382774353
2021-06-18,0.16509762406349182
2021-06-21,0.1745205670595169
2021-06-22,0.16160473227500916
2021-06-23,0.15399421751499176
2021-06-24,0.14136344194412231
2021-06-25,0.13639986515045166
2021-06-28,0.13499172031879425
2021-06-29,0.12897630035877228
2021-06-30,0.1287737488746643
2021-07-01,0.12757940590381622
2021-07-02,0.12543056905269623
2021-07-06,0.1223902553319931
2021-07-07,0.1495269238948822
2021-07-08,0.16358059644699097
2021-07-09,0.18453653156757355
2021-07-12,0.159362331032753
2021-07-13,0.1591634899377823
2021-07-14,0.17965498566627502
2021-07-15,0.18405403196811676
2021-07-16,0.19080254435539246
2021-07-19,0.1893952488899231
2021-07-20,0.22553293406963348
2021-07-21,0.19415020942687988
2021-07-22,0.1785741001367569
2021-07-23,0.1693417727947235
2021-07-26,0.15535739064216614
2021-07-27,0.16343005001544952
2021-07-28,0.1864640861749649
2021-07-29,0.23108330368995667
2021-07-30,0.17498227953910828
2021-08-02,0.1715528517961502
2021-08-03,0.175702303647995
2021-08-04,0.1769624650478363
2021-08-05,0.17312531173229218
2021-08-06,0.1593974530696869
2021-08-09,0.1560509204864502
2021-08-10,0.15302249789237976
2021-08-11,0.15831302106380463
2021-08-12,0.15344004333019257
2021-08-13,0.14884458482265472
2021-08-16,0.14458860456943512
2021-08-17,0.18039444088935852
2021-08-18,0.19182665646076202
2021-08-19,0.1848430335521698
2021-08-20,0.20250196754932404
2021-08-23,0.1727612018585205
2021-08-24,0.15602174401283264
2021-08-25,0.1534349024295807
2021-08-26,0.14726994931697845
2021-08-27,0.15188968181610107
2021-08-30,0.15083153545856476
2021-08-31,0.1600470095872879
2021-09-01,0.17047369480133057
2021-09-02,0.17024390399456024
2021-09-03,0.16288956999778748
2021-09-07,0.15376992523670197
2021-09-08,0.15847238898277283
2021-09-09,0.16628070175647736
2021-09-10,0.1624951809644699
2021-09-13,0.24206463992595673
2021-09-14,0.21177725493907928
2021-09-15,0.2039843499660492
2021-09-16,0.18382778763771057
2021-09-17,0.1761402189731598
2021-09-20,0.1870664656162262
2021-09-21,0.2182842195034027
2021-09-22,0.2033793032169342
2021-09-23,0.19792816042900085
2021-09-24,0.17862828075885773
2021-09-27,0.16265106201171875
2021-09-28,0.17283299565315247
2021-09-29,0.20241263508796692
2021-09-30,0.19295082986354828
2021-10-01,0.1985604166984558
2021-10-04,0.21065612137317657
2021-10-05,0.2112649381160736
2021-10-06,0.18950358033180237
2021-10-07,0.20276515185832977
2021-10-08,0.17482608556747437
2021-10-11,0.1722468137741089
2021-10-12,0.16843532025814056
2021-10-13,0.1814780980348587
2021-10-14,0.1792096346616745
2021-10-15,0.15244807302951813
2021-10-18,0.1456863433122635
2021-10-19,0.15404602885246277
2021-10-20,0.14886608719825745
2021-10-21,0.14323747158050537
2021-10-22,0.1402827352285385
2021-10-25,0.14246709644794464
2021-10-26,0.13884617388248444
2021-10-27,0.15157151222229004
2021-10-28,0.14738211035728455
2021-11-01,0.15434972941875458
2021-11-02,0.15783405303955078
2021-11-03,0.15786804258823395
2021-11-04,0.15114980936050415
2021-11-05,0.15105409920215607
2021-11-08,0.15192997455596924
2021-11-09,0.13788460195064545
2021-11-10,0.15738770365715027
2021-11-11,0.16871309280395508
2021-11-12,0.1360747367143631
2021-11-15,0.1335655152797699
2021-11-16,0.14020130038261414
2021-11-17,0.13481996953487396
2021-11-18,0.15376408398151398
2021-11-19,0.1904117316007614
2021-11-22,0.17724831402301788
2021-11-23,0.19703324139118195
2021-11-24,0.2176063507795334
2021-11-26,0.19673733413219452
2021-11-29,0.21628960967063904
2021-11-30,0.20485560595989227
2021-12-01,0.2638360261917114
2021-12-02,0.2666493058204651
2021-12-03,0.29073256254196167
2021-12-06,0.29534998536109924
2021-12-07,0.28160327672958374
2021-12-08,0.22822101414203644
2021-12-09,0.25418561697006226
2021-12-10,0.24800021946430206
2021-12-13,0.2398582249879837
2021-12-14,0.283080518245697
2021-12-15,0.28408727049827576
2021-12-16,0.3020513355731964
2021-12-17,0.29886394739151
2021-12-20,0.30820828676223755
2021-12-21,0.2927834391593933
2021-12-22,0.24831080436706543
2021-12-23,0.2306327372789383
2021-12-28,0.19960899651050568
2021-12-29,0.2197858989238739
2021-12-30,0.19975559413433075
2021-12-31,0.18266801536083221
2022-01-03,0.18116916716098785
2022-01-04,0.20022864639759064
2022-01-05,0.20560698211193085
2022-01-06,0.22913356125354767
2022-01-07,0.24791470170021057
2022-01-10,0.22393099963665009
2022-01-11,0.2786064147949219
2022-01-12,0.24664275348186493
2022-01-13,0.2249077558517456
2022-01-14,0.2415882647037506
2022-01-18,0.25497666001319885
2022-01-19,0.25414353609085083
2022-01-20,0.2489267885684967
2022-01-21,0.24119234085083008
2022-01-24,0.30488190054893494
2022-01-25,0.370309442281723
2022-01-26,0.3542378544807434
2022-01-27,0.36934638023376465
2022-01-28,0.34012097120285034
2022-01-31,0.35486599802970886
2022-02-01,0.29664915800094604
2022-02-02,0.2957967221736908
2022-02-03,0.2776813507080078
2022-02-04,0.28189587593078613
2022-02-07,0.280748575925827
2022-02-08,0.24799732863903046
2022-02-09,0.23541931807994843
2022-02-10,0.20781734585762024
2022-02-11,0.24403631687164307
2022-02-14,0.2829555869102478
2022-02-15,0.2788465619087219
2022-02-16,0.21605880558490753
2022-02-17,0.22172453999519348
2022-02-18,0.20360764861106873
2022-02-22,0.23154409229755402
2022-02-23,0.2641952633857727
2022-02-24,0.2452249825000763
2022-02-25,0.3306090831756592
2022-02-28,0.26591888070106506
2022-03-01,0.2715964615345001
2022-03-02,0.28088483214378357
2022-03-03,0.2641668915748596
2022-03-04,0.2601235806941986
2022-03-07,0.2744840979576111
2022-03-08,0.28872331976890564
2022-03-09,0.3513919711112976
2022-03-10,0.28673332929611206
2022-03-11,0.27246302366256714
2022-03-14,0.26562175154685974
2022-03-15,0.28823286294937134
2022-03-16,0.27041515707969666
2022-03-17,0.3022066652774811
2022-03-18,0.2542228102684021
2022-03-21,0.23726820945739746
2022-03-22,0.25098416209220886
2022-03-23,0.22172565758228302
2022-03-24,0.22854264080524445
2022-03-25,0.23267023265361786
2022-03-28,0.2212178260087967
2022-03-29,0.2257964164018631
2022-03-30,0.21593335270881653
2022-03-31,0.20324845612049103
2022-04-01,0.20439472794532776
2022-04-04,0.2153962105512619
2022-04-05,0.19162090122699738
2022-04-06,0.1998956799507141
2022-04-07,0.2431669682264328
2022-04-08,0.23360054194927216
2022-04-11,0.2153596431016922
2022-04-12,0.21317212283611298
2022-04-13,0.23631715774536133
2022-04-14,0.20771627128124237
2022-04-18,0.2095097303390503
2022-04-19,0.2270587682723999
2022-04-20,0.217733696103096
2022-04-21,0.22479629516601562
2022-04-22,0.24160023033618927
2022-04-25,0.2516835033893585
2022-04-26,0.3045544922351837
2022-04-27,0.2752683162689209
2022-04-28,0.3105071783065796
2022-04-29,0.30460137128829956
2022-05-02,0.32649025321006775
2022-05-03,0.3561989665031433
2022-05-04,0.3509317934513092
2022-05-05,0.38768470287323
2022-05-06,0.38083070516586304
2022-05-09,0.4195740222930908
2022-05-10,0.3982331454753876
2022-05-11,0.3918449282646179
2022-05-12,0.4083775579929352
2022-05-13,0.46323832869529724
2022-05-16,0.3738628327846527
2022-05-18,0.3687247633934021
2022-05-19,0.3373035788536072
2022-05-20,0.3850480616092682
2022-05-23,0.3943026065826416
2022-05-24,0.381704717874527
2022-05-25,0.36667561531066895
2022-05-26,0.3676629364490509
2022-05-27,0.30653780698776245
2022-05-31,0.2655688226222992
2022-06-01,0.3082662522792816
2022-06-02,0.30716386437416077
2022-06-03,0.28590691089630127
2022-06-06,0.2853357493877411
2022-06-07,0.2706453800201416
2022-06-08,0.25651437044143677
2022-06-09,0.24186451733112335
2022-06-10,0.2466507852077484
2022-06-13,0.2757931351661682
2022-06-14,0.31938838958740234
2022-06-15,0.3033505380153656
2022-06-16,0.3642759919166565
2022-06-17,0.3258064389228821
2022-06-21,0.3217974305152893
2022-06-22,0.2786034941673279
2022-06-23,0.30190831422805786
2022-06-24,0.3076879382133484
2022-06-27,0.25733867287635803
2022-06-28,0.26955053210258484
2022-06-29,0.26833581924438477
2022-06-30,0.2844153344631195
2022-07-01,0.2949293255805969
2022-07-05,0.2855514883995056
2022-07-06,0.28755295276641846
2022-07-07,0.2964721620082855
2022-07-08,0.2328314483165741
2022-07-11,0.2341475933790207
2022-07-12,0.23517760634422302
2022-07-13,0.2581424117088318
2022-07-14,0.29345250129699707
2022-07-15,0.27516698837280273
2022-07-18,0.25073176622390747
2022-07-19,0.24677924811840057
2022-07-20,0.22515949606895447
2022-07-21,0.22757399082183838
2022-07-22,0.24666602909564972
2022-07-25,0.23592762649059296
2022-07-26,0.23433062434196472
2022-07-27,0.21532706916332245
2022-07-28,0.22821351885795593
2022-07-29,0.225336953997612
2022-08-01,0.2262047529220581
2022-08-02,0.21279029548168182
2022-08-03,0.22179639339447021
2022-08-04,0.1998579204082489
2022-08-05,0.2006721943616867
2022-08-08,0.19488389790058136
2022-08-09,0.2050585299730301
2022-08-10,0.20076492428779602
2022-08-11,0.189078688621521
2022-08-12,0.1855170577764511
2022-08-15,0.1705879271030426
2022-08-16,0.1581558734178543
2022-08-17,0.1585652083158493
2022-08-18,0.18585562705993652
2022-08-19,0.16975581645965576
2022-08-22,0.16146746277809143
2022-08-23,0.16680428385734558
2022-08-24,0.17598140239715576
2022-08-25,0.16494601964950562
2022-08-26,0.15945759415626526
2022-08-29,0.21181197464466095
2022-08-30,0.20894701778888702
2022-08-31,0.22039854526519775
2022-09-01,0.23274531960487366
2022-09-02,0.2315373718738556
2022-09-06,0.2399086207151413
2022-09-08,0.2547886371612549
2022-09-09,0.2580901086330414
2022-09-12,0.21000126004219055
2022-09-13,0.20993557572364807
2022-09-14,0.23549962043762207
2022-09-15,0.24179239571094513
2022-09-16,0.23058751225471497
2022-09-19,0.2588711977005005
2022-09-20,0.23478209972381592
2022-09-21,0.24994035065174103
2022-09-22,0.32012030482292175
2022-09-23,0.2742765545845032
2022-09-26,0.26411333680152893
2022-09-27,0.28423649072647095
2022-09-28,0.27917295694351196
2022-09-29,0.29856541752815247
2022-09-30,0.28927475214004517
2022-10-04,0.29265934228897095
2022-10-05,0.25265246629714966
2022-10-06,0.2534359097480774
2022-10-07,0.2523227035999298
2022-10-10,0.24431350827217102
2022-10-11,0.2655690312385559
2022-10-12,0.2723798155784607
2022-10-13,0.2674719989299774
2022-10-14,0.33333927392959595
2022-10-17,0.3190002739429474
2022-10-18,0.2591319680213928
2022-10-19,0.32102739810943604
2022-10-20,0.2930634617805481
2022-10-21,0.27200281620025635
2022-10-24,0.291645348072052
2022-10-25,0.2881137728691101
2022-10-26,0.24497804045677185
2022-10-27,0.26296013593673706
2022-10-28,0.2742483615875244
2022-10-31,0.31067898869514465
2022-11-01,0.2847515344619751
2022-11-02,0.2731521725654602
2022-11-03,0.373833030462265
2022-11-04,0.30838513374328613
2022-11-07,0.34268051385879517
2022-11-08,0.30571600794792175
2022-11-09,0.2902136743068695
2022-11-10,0.27816760540008545
2022-11-11,0.29125601053237915
2022-11-14,0.2986697256565094
2022-11-15,0.2705264091491699
2022-11-16,0.3084253668785095
2022-11-17,0.2765325605869293
2022-11-18,0.2601161599159241
2022-11-21,0.2514338493347168
2022-11-22,0.23339299857616425
2022-11-23,0.2145775556564331
2022-11-25,0.22698387503623962
2022-11-28,0.19328704476356506
2022-11-29,0.21106114983558655
2022-11-30,0.2420669049024582
2022-12-01,0.27137938141822815
2022-12-02,0.24231287837028503
2022-12-06,0.21987590193748474
2022-12-07,0.22471114993095398
2022-12-08,0.24814948439598083
2022-12-09,0.2345958948135376
2022-12-12,0.25779756903648376
2022-12-13,0.23455636203289032
2022-12-14,0.296822726726532
2022-12-15,0.34675469994544983
2022-12-16,0.2777179181575775
2022-12-19,0.27835482358932495
2022-12-20,0.24836859107017517
2022-12-21,0.2694956362247467
2022-12-22,0.25081825256347656
2022-12-23,0.25957927107810974
2022-12-27,0.28167521953582764
2022-12-29,0.25010964274406433
2022-12-30,0.24120604991912842
2023-01-03,0.2418225258588791
2023-01-04,0.2751828730106354
2023-01-05,0.30824384093284607
2023-01-06,0.2835218906402588
2023-01-09,0.2915366590023041
2023-01-10,0.2585444450378418
2023-01-11,0.2650795876979828
2023-01-12,0.24232840538024902
2023-01-17,0.2862815260887146
2023-01-18,0.2575710713863373
2023-01-19,0.2561548352241516
2023-01-20,0.2518000602722168
2023-01-23,0.24015545845031738
2023-01-24,0.24781915545463562
2023-01-25,0.23291459679603577
2023-01-26,0.24780049920082092
2023-01-27,0.22990038990974426
2023-01-30,0.21956248581409454
2023-01-31,0.22629551589488983
2023-02-01,0.2260529100894928
2023-02-02,0.28708547353744507
2023-02-03,0.26874327659606934
2023-02-06,0.33149608969688416
2023-02-07,0.28027424216270447
2023-02-08,0.29603126645088196
2023-02-09,0.2657586932182312
2023-02-10,0.2589397728443146
2023-02-13,0.2589905261993408
2023-02-14,0.23236937820911407
2023-02-15,0.26588550209999084
2023-02-16,0.25933176279067993
2023-02-17,0.24833807349205017
2023-02-21,0.2293144166469574
2023-02-22,0.21467964351177216
2023-02-23,0.22833216190338135
2023-02-24,0.21702471375465393
2023-02-27,0.21202555298805237
2023-02-28,0.1997533142566681
2023-03-01,0.1889447718858719
2023-03-02,0.19274696707725525
2023-03-03,0.19085586071014404
2023-03-06,0.1931813657283783
2023-03-07,0.19924481213092804
2023-03-08,0.20938625931739807
2023-03-09,0.20955589413642883
2023-03-10,0.21059031784534454
2023-03-13,0.24253003299236298
2023-03-14,0.2548176348209381
2023-03-15,0.25174593925476074
2023-03-16,0.27264949679374695
2023-03-17,0.2565380036830902
2023-03-20,0.251650869846344
2023-03-21,0.23593834042549133
2023-03-22,0.2104051411151886
2023-03-23,0.2384914606809616
2023-03-24,0.24636784195899963
2023-03-27,0.2380637675523758
2023-03-28,0.20989473164081573
